graph_name,vertices,edges,dat_file,tokens,independent_sets,cpu_time,wallclock_time,max_memory,zdd_time,zdd_size,solved?,error,reconfiguration_sequence_length,type
hc-toyno-01,6,9,hc-toyno-01_01,2,15,0,0.01,33012,0.000134,8,1,,1,heur
anna,138,493,anna_02,79,,1796.48,1800.39,133834052,,,0,,,orig
ph-05-05,205,331,ph-05-05_01,82,,1796.11,1800.41,139396276,,,0,,,orig
random_instance016_graph001,208,624,random_instance016_graph001_01,68,,9583.33,9603,553487044,,,0,,,orig
hc-toyno-01,6,9,hc-toyno-01_01,2,15,0,0.01,31988,0.000134,8,1,,1,opt
le450_25b,450,8263,le450_25b_01,78,,1796.62,1800.41,134137676,,,0,,,heur
queen060x060,3600,352820,queen060x060_03_1394,59,,1796.99,1800.85,137306100,,,0,,,heur
random_instance016_graph004,208,624,random_instance016_graph004_01,66,,9583.07,9603,557242908,,,0,,,orig
random_instance018_graph005,234,702,random_instance018_graph005_01,76,,1796.8501,1800.4,135888464,,,0,,,heur
queen060x060,3600,352820,queen060x060_01_8336,59,,1797.04,1800.88,137236916,,,0,,,heur
random_instance016_graph003,208,624,random_instance016_graph003_01,67,,9582.57,9603,556145260,,,0,,,orig
le450_15b,450,8169,le450_15b_01,78,,9590.42,9609,539035680,,,0,,,heur
queen060x060,3600,352820,queen060x060_04_3799,59,,1796.89,1800.74,137321884,,,0,,,heur
queen060x060,3600,352820,queen060x060_02_6710,59,,1796.9901,1800.78,137308656,,,0,,,heur
le450_15b,450,8169,le450_15b_02,77,,9590.68,9609,541394980,,,0,,,heur
le450_25b,450,8263,le450_25b_02,77,,1796.63,1800.41,134131492,,,0,,,heur
random_instance017_graph003,221,663,random_instance017_graph003_01,73,,1796.8099,1800.38,131600404,,,0,,,heur
qg.order60,3600,212400,qg.order60_02,59,,1797.1901,1800.98,146112256,,,0,,,heur
le450_15a,450,8168,le450_15a_01,75,,9589.26,9608,542360768,,,0,,,heur
random_instance018_graph003,234,702,random_instance018_graph003_01,74,,1796.94,1800.39,133598976,,,0,,,heur
qg.order60,3600,212400,qg.order60_01,59,,1797.29,1801.01,146129116,,,0,,,heur
le450_15a,450,8168,le450_15a_02,74,,9590.68,9609,542151728,,,0,,,heur
wap05a,905,43081,wap05a_01,79,,1796.5701,1800.5,138624416,,,0,,,heur
DSJC500.1,500,12458,DSJC500.1_01,57,,9591.71,9609,569462552,,,0,,,orig
random_instance016_graph005,208,624,random_instance016_graph005_01,72,,1796.9299,1800.4,135718660,,,0,,,heur
wap05a,905,43081,wap05a_02,78,,1796.5499,1800.51,138484704,,,0,,,heur
random_instance017_graph004,221,663,random_instance017_graph004_01,73,,1796.86,1800.39,132510440,,,0,,,heur
DSJC500.1,500,12458,DSJC500.1_02,56,,9591.65,9609,569578924,,,0,,,orig
random_instance015_graph002,195,585,random_instance015_graph002_01,61,,9582.87,9602,553611548,,,0,,,orig
random_instance017_graph005,221,663,random_instance017_graph005_01,70,,1796.9099,1800.4,135316068,,,0,,,heur
random_instance017_graph001,221,663,random_instance017_graph001_01,72,,1796.9701,1800.39,134069444,,,0,,,heur
DSJC1000.1,1000,49629,DSJC1000.1_01,66,,1796.61,1800.52,134725872,,,0,,,heur
2-Insertions_4,149,541,2-Insertions_4_01,73,,1796.6499,1800.21,71240356,,,0,,,heur
2-Insertions_4,149,541,2-Insertions_4_02,73,,1796.61,1800.21,71897500,,,0,,,heur
random_instance016_graph004,208,624,random_instance016_graph004_01,66,,9583.38,9603,563731492,,,0,,,heur
random_instance014_graph005,182,546,random_instance014_graph005_01,57,,9582.05,9601,535238532,,,0,,,orig
random_instance017_graph002,221,663,random_instance017_graph002_01,69,,1796.73,1800.22,73835500,,,0,,,heur
DSJC1000.1,1000,49629,DSJC1000.1_02,66,,1796.62,1800.51,134824200,,,0,,,heur
random_instance016_graph001,208,624,random_instance016_graph001_01,68,,9582.79,9603,554214852,,,0,,,heur
SAT_exp_instance014,168,287,SAT_exp_instance014_01,63,,9593.5205,9611,571823976,,,0,,,orig
5-FullIns_3,154,792,5-FullIns_3_02,71,,1796.61,1800.22,74170076,,,0,,,heur
random_instance016_graph003,208,624,random_instance016_graph003_01,67,,9582.52,9602,549622528,,,0,,,heur
5-FullIns_3,154,792,5-FullIns_3_01,72,,1796.59,1800.22,74170468,,,0,,,heur
SAT_exp_instance014,168,287,SAT_exp_instance014_01,63,,1796.7699,1800.4,136128092,,,0,,,orig
queen050x050,2500,203350,queen050x050_03_0562,49,,1796.77,1800.69,137176220,,,0,,,heur
le450_25c,450,17343,le450_25c_01,47,,9590.88,9609,566527348,,,0,,,orig
le450_25c,450,17343,le450_25c_02,46,,9592.16,9610,565565432,,,0,,,orig
queen050x050,2500,203350,queen050x050_04_9047,49,,1796.91,1800.76,137146452,,,0,,,heur
random_instance015_graph005,195,585,random_instance015_graph005_01,64,,1797.06,1800.38,128737812,,,0,,,heur
queen050x050,2500,203350,queen050x050_02_6166,49,,1796.76,1800.71,137175820,,,0,,,heur
queen050x050,2500,203350,queen050x050_01_6006,49,,1796.8,1800.77,137126868,,,0,,,heur
random_instance015_graph001,195,585,random_instance015_graph001_01,62,,1796.8999,1800.41,139786804,,,0,,,heur
random_instance015_graph003,195,585,random_instance015_graph003_01,61,,1797,1800.4,133183836,,,0,,,heur
random_instance014_graph002,182,546,random_instance014_graph002_01,59,,1796.87,1800.39,134531900,,,0,,,heur
le450_25d,450,17425,le450_25d_01,43,,9591,9609,565802128,,,0,,,orig
random_instance014_graph001,182,546,random_instance014_graph001_01,61,,1796.7101,1800.4,135555860,,,0,,,heur
random_instance015_graph002,195,585,random_instance015_graph002_01,61,,9583.659,9603,560649092,,,0,,,heur
DSJC500.1,500,12458,DSJC500.1_01,57,,9589.22,9608,541480736,,,0,,,heur
le450_15d,450,16750,le450_15d_01,40,,9590.69,9609,564100868,,,0,,,orig
random_instance013_graph003,169,507,random_instance013_graph003_01,49,,9582.8,9603,549990780,,,0,,,orig
le450_25d,450,17425,le450_25d_02,42,,9592.15,9610,564261696,,,0,,,orig
random_instance013_graph002,169,507,random_instance013_graph002_01,56,,1796.85,1800.39,133476520,,,0,,,heur
le450_15c,450,16680,le450_15c_01,41,,1796.27,1800.48,144213416,,,0,,,orig
random_instance014_graph005,182,546,random_instance014_graph005_01,57,,9582.97,9603,556658424,,,0,,,heur
DSJC250.1,250,3218,DSJC250.1_01,44,,1796.65,1800.46,143138588,,,0,,,orig
DSJC500.1,500,12458,DSJC500.1_02,56,,9590.439,9609,540981676,,,0,,,heur
le450_15d,450,16750,le450_15d_02,40,,9590.72,9609,564100868,,,0,,,orig
random_instance012_graph001,156,468,random_instance012_graph001_01,54,,1796.9099,1800.39,133427416,,,0,,,heur
random_instance013_graph001,169,507,random_instance013_graph001_01,53,,1796.84,1800.4,135352036,,,0,,,heur
le450_15c,450,16680,le450_15c_02,40,,1796.26,1800.48,144215276,,,0,,,orig
random_instance013_graph004,169,507,random_instance013_graph004_01,52,,1796.85,1800.21,70972180,,,0,,,heur
random_instance012_graph002,156,468,random_instance012_graph002_01,53,,1796.83,1800.22,74711656,,,0,,,heur
DSJC250.1,250,3218,DSJC250.1_02,43,,1796.6599,1800.46,143138588,,,0,,,orig
random_instance014_graph004,182,546,random_instance014_graph004_01,56,,1796.98,1800.4,137752396,,,0,,,heur
queen040x040,1600,103480,queen040x040_01_6291,39,,1796.86,1800.69,138206060,,,0,,,heur
queen040x040,1600,103480,queen040x040_02_9487,39,,1796.69,1800.6,138370688,,,0,,,heur
random_instance012_graph004,156,468,random_instance012_graph004_01,47,,1796.91,1800.39,133327880,,,0,,,heur
queen040x040,1600,103480,queen040x040_03_7037,39,,1796.74,1800.64,138206392,,,0,,,heur
queen040x040,1600,103480,queen040x040_04_8369,39,,1796.77,1800.56,138340000,,,0,,,heur
le450_25c,450,17343,le450_25c_01,47,,9589.06,9607,543120952,,,0,,,heur
random_instance012_graph003,156,468,random_instance012_graph003_01,46,,1796.87,1800.21,71507116,,,0,,,heur
random_instance011_graph005,143,429,random_instance011_graph005_01,48,,1796.89,1800.39,132910444,,,0,,,heur
random_instance013_graph003,169,507,random_instance013_graph003_01,49,,9582.94,9603,554479236,,,0,,,heur
qg.order40,1600,62400,qg.order40_02,39,,1797.0599,1800.71,144799692,,,0,,,heur
qg.order40,1600,62400,qg.order40_01,39,,1797,1800.65,145029124,,,0,,,heur
le450_25c,450,17343,le450_25c_02,46,,9590.25,9609,542943880,,,0,,,heur
random_instance011_graph001,143,429,random_instance011_graph001_01,45,,1796.88,1800.39,134844596,,,0,,,heur
le450_25d,450,17425,le450_25d_01,43,,9590.79,9609,552270744,,,0,,,heur
random_instance011_graph003,143,429,random_instance011_graph003_01,45,,1796.74,1800.4,137868668,,,0,,,heur
random_instance011_graph004,143,429,random_instance011_graph004_01,46,,1796.86,1800.39,132702776,,,0,,,heur
random_instance010_graph003,130,390,random_instance010_graph003_01,46,,1796.74,1800.22,73290028,,,0,,,heur
le450_15c,450,16680,le450_15c_01,41,,1796.45,1800.44,133762124,,,0,,,heur
le450_25d,450,17425,le450_25d_02,42,,9591.011,9609,553067940,,,0,,,heur
DSJC250.1,250,3218,DSJC250.1_01,44,,1796.53,1800.41,135061036,,,0,,,heur
DSJC125.1,125,736,DSJC125.1_01,34,,1796.7301,1800.4,135250460,,,0,,,orig
le450_15c,450,16680,le450_15c_02,40,,1796.52,1800.45,133730392,,,0,,,heur
DSJC125.1,125,736,DSJC125.1_02,33,,1796.75,1800.4,135315420,,,0,,,orig
DSJC250.1,250,3218,DSJC250.1_02,43,,1796.53,1800.41,135061952,,,0,,,heur
school1,385,19095,school1_01,41,,1796.64,1800.43,136269972,,,0,,,heur
le450_15d,450,16750,le450_15d_01,40,,9590.05,9608,537187052,,,0,,,heur
random_instance010_graph001,130,390,random_instance010_graph001_01,41,,1796.71,1800.22,73051468,,,0,,,heur
school1_nsh,352,14612,school1_nsh_01,39,,1796.44,1800.24,74743060,,,0,,,heur
school1,385,19095,school1_02,40,,1796.73,1800.41,136144004,,,0,,,heur
school1_nsh,352,14612,school1_nsh_02,38,,1796.54,1800.24,74906932,,,0,,,heur
random_instance010_graph005,130,390,random_instance010_graph005_01,40,,1796.73,1800.22,72278372,,,0,,,heur
random_instance007_graph005,91,273,random_instance007_graph005_01,32,,1796.49,1800.21,72462284,,,0,,,orig
random_instance007_graph003,91,273,random_instance007_graph003_01,32,,1796.41,1800.21,70524996,,,0,,,orig
le450_15d,450,16750,le450_15d_02,40,,9588.75,9607,538202836,,,0,,,heur
random_instance010_graph004,130,390,random_instance010_graph004_01,41,,1796.76,1800.22,75266292,,,0,,,heur
random_instance010_graph002,130,390,random_instance010_graph002_01,39,,1796.86,1800.4,137284628,,,0,,,heur
random_instance009_graph002,117,351,random_instance009_graph002_01,38,,1796.7201,1800.22,72977188,,,0,,,heur
random_instance009_graph003,117,351,random_instance009_graph003_01,38,,1796.61,1800.21,71477332,,,0,,,heur
random_instance009_graph005,117,351,random_instance009_graph005_01,38,,1796.71,1800.21,72033516,,,0,,,heur
random_instance007_graph001,91,273,random_instance007_graph001_01,29,,1796.63,1800.38,131426316,,,0,,,orig
queen030x030,900,43210,queen030x030_04_9144,29,,1796.6699,1800.52,136907848,,,0,,,heur
queen030x030,900,43210,queen030x030_03_7394,29,,1796.6901,1800.55,136908632,,,0,,,heur
random_instance008_graph005,104,312,random_instance008_graph005_01,37,,1796.79,1800.22,73852916,,,0,,,heur
random_instance009_graph001,117,351,random_instance009_graph001_01,33,,1796.87,1800.21,71859524,,,0,,,heur
queen030x030,900,43210,queen030x030_02_4963,29,,1796.64,1800.52,136907848,,,0,,,heur
games120,120,638,games120_02,21,,9589.28,9608,541137036,,,0,,,orig
games120,120,638,games120_01,22,,9589.18,9607,541137032,,,0,,,orig
queen030x030,900,43210,queen030x030_01_3761,29,,1796.7201,1800.54,136907848,,,0,,,heur
random_instance009_graph004,117,351,random_instance009_graph004_01,34,,1796.7999,1800.21,73186968,,,0,,,heur
random_instance008_graph002,104,312,random_instance008_graph002_01,33,,1796.9401,1800.39,134003196,,,0,,,heur
qg.order30,900,26100,qg.order30_01,29,,1796.83,1800.56,144365576,,,0,,,heur
qg.order30,900,26100,qg.order30_02,29,,1796.93,1800.55,144365452,,,0,,,heur
random_instance008_graph001,104,312,random_instance008_graph001_01,33,,1796.8301,1800.21,71221740,,,0,,,heur
latin_square_10,900,307350,latin_square_10_01,9,,9592.05,9611,574298056,,,0,,,orig
DSJC1000.5,1000,249826,DSJC1000.5_01,14,,1796.25,1800.59,147588620,,,0,,,orig
queen15_15,225,5180,queen15_15_02,14,,9583.17,9604,583511952,,,0,,,orig
DSJC1000.5,1000,249826,DSJC1000.5_02,13,,1796.38,1800.6,147891740,,,0,,,orig
queen15_15,225,5180,queen15_15_01,14,,9583.88,9605,587634880,,,0,,,orig
latin_square_10,900,307350,latin_square_10_02,9,,9591.4,9609,576982300,,,0,,,orig
DSJC500.5,500,62624,DSJC500.5_01,12,,1796.27,1800.51,146152256,,,0,,,orig
queen13_13,169,3328,queen13_13_01,12,,9583.279,9604,583534272,,,0,,,orig
queen13_13,169,3328,queen13_13_02,12,,9583.141,9604,583534600,,,0,,,orig
DSJC125.1,125,736,DSJC125.1_02,33,,1796.55,1800.22,73052584,,,0,,,heur
DSJC125.1,125,736,DSJC125.1_01,34,,1796.5299,1800.22,73052580,,,0,,,heur
DSJC250.5,250,15668,DSJC250.5_02,11,,1796.31,1800.45,143420280,,,0,,,orig
DSJC500.5,500,62624,DSJC500.5_02,12,,1796.17,1800.5,145757912,,,0,,,orig
DSJC250.5,250,15668,DSJC250.5_01,11,,1796.2201,1800.45,143708408,,,0,,,orig
DSJC1000.9,1000,449449,DSJC1000.9_01,5,,9590.29,9610,572996868,,,0,,,orig
DSJR500.5,500,58862,DSJR500.5_01,7,,9590.44,9609,567221488,,,0,,,orig
queen11_11,121,1980,queen11_11_02,10,,9581.58,9604,576796988,,,0,,,orig
queen11_11,121,1980,queen11_11_01,10,,9582.36,9604,576803948,,,0,,,orig
DSJC1000.9,1000,449449,DSJC1000.9_02,5,,9590.3,9610,573358780,,,0,,,orig
queen020x020,400,12540,queen020x020_02_4815,19,,1796.66,1800.45,137624276,,,0,,,heur
queen020x020,400,12540,queen020x020_04_0961,19,,1796.66,1800.45,137590664,,,0,,,heur
queen020x020,400,12540,queen020x020_01_7075,19,,1796.74,1800.45,137557468,,,0,,,heur
queen020x020,400,12540,queen020x020_03_8667,19,,1796.8,1800.45,137492164,,,0,,,heur
DSJR500.5,500,58862,DSJR500.5_02,6,,9590.57,9609,567969420,,,0,,,orig
queen8_12,96,1368,queen8_12_02,7,,9582.7,9604,573202332,,,0,,,orig
DSJC500.9,500,112437,DSJC500.9_01,4,,9590.75,9609,564661204,,,0,,,orig
queen8_12,96,1368,queen8_12_01,8,,9582.569,9604,573076104,,,0,,,orig
random_instance026_graph005,,,random_instance026_graph005_01,,,0.03,0.2,31988,,,-1,No such vertex,,orig
random_instance036_graph002,,,random_instance036_graph002_01,,,0.03,0.2,31988,,,-1,No such vertex,,orig
DSJC500.9,500,112437,DSJC500.9_02,4,,9590.71,9609,564923352,,,0,,,orig
DSJC1000.5,1000,249826,DSJC1000.5_01,14,,1796.23,1800.54,134684080,,,0,,,heur
random_instance014_graph003,,,random_instance014_graph003_01,,,0.03,0.19,31988,,,-1,No such vertex,,orig
DSJC1000.5,1000,249826,DSJC1000.5_02,13,,1796.1799,1800.51,134851836,,,0,,,heur
random_instance035_graph001,,,random_instance035_graph001_01,,,0.03,0.2,31984,,,-1,No such vertex,,orig
queen14_14,196,4186,queen14_14_01,13,,1796.5901,1800.41,135507848,,,0,,,heur
queen16_16,256,6320,queen16_16_01,15,,1796.5901,1800.41,134131772,,,0,,,heur
DSJC500.5,500,62624,DSJC500.5_01,12,,1796.1101,1800.44,133900380,,,0,,,heur
queen16_16,256,6320,queen16_16_02,15,,1796.56,1800.41,134229432,,,0,,,heur
latin_square_10,900,307350,latin_square_10_01,9,,9589.54,9608,559706984,,,0,,,heur
queen15_15,225,5180,queen15_15_02,14,,9581.36,9602,549808784,,,0,,,heur
queen14_14,196,4186,queen14_14_02,13,,1796.65,1800.41,135506320,,,0,,,heur
DSJC500.5,500,62624,DSJC500.5_02,12,,1796.0901,1800.44,134032956,,,0,,,heur
queen15_15,225,5180,queen15_15_01,14,,9581.5,9602,549841124,,,0,,,heur
latin_square_10,900,307350,latin_square_10_02,9,,9589.62,9608,560100472,,,0,,,heur
DSJC250.5,250,15668,DSJC250.5_01,11,,1796.11,1800.41,134462000,,,0,,,heur
DSJC250.5,250,15668,DSJC250.5_02,11,,1796.1901,1800.41,134487648,,,0,,,heur
latin_square_10,900,307350,latin_square_10_01,9,,9589.37,9609,559347012,,,0,,,opt
latin_square_10,900,307350,latin_square_10_02,9,,9589.31,9608,559576156,,,0,,,opt
random_instance027_graph005,,,random_instance027_graph005_01,,,0.03,0.21,31988,,,-1,No such vertex,,heur
random_instance040_graph002,,,random_instance040_graph002_01,,,0.04,0.2,31988,,,-1,No such vertex,,heur
queen12_12,144,2596,queen12_12_02,11,,1796.5499,1800.4,133573996,,,0,,,heur
random_instance016_graph002,,,random_instance016_graph002_01,,,0.03,0.19,31988,,,-1,No such vertex,,heur
random_instance027_graph001,,,random_instance027_graph001_01,,,0.03,0.19,31988,,,-1,No such vertex,,heur
random_instance033_graph001,,,random_instance033_graph001_01,,,0.03,0.2,31988,,,-1,No such vertex,,heur
random_instance027_graph004,,,random_instance027_graph004_01,,,0.04,0.23,31992,,,-1,No such vertex,,heur
queen12_12,144,2596,queen12_12_01,11,,1796.52,1800.39,133573996,,,0,,,heur
random_instance023_graph002,,,random_instance023_graph002_01,,,0.03,0.19,31988,,,-1,No such vertex,,heur
random_instance026_graph002,,,random_instance026_graph002_01,,,0.03,0.19,31988,,,-1,No such vertex,,heur
random_instance026_graph003,,,random_instance026_graph003_01,,,0.03,0.19,31988,,,-1,No such vertex,,heur
random_instance021_graph004,,,random_instance021_graph004_01,,,0.03,0.19,31988,,,-1,No such vertex,,heur
random_instance040_graph005,,,random_instance040_graph005_01,,,0.03,0.19,31988,,,-1,No such vertex,,heur
random_instance027_graph002,,,random_instance027_graph002_01,,,0.03,0.2,31988,,,-1,No such vertex,,heur
random_instance023_graph005,,,random_instance023_graph005_01,,,0.03,0.2,31992,,,-1,No such vertex,,heur
random_instance040_graph004,,,random_instance040_graph004_01,,,0.03,0.2,31988,,,-1,No such vertex,,heur
random_instance040_graph003,,,random_instance040_graph003_01,,,0.04,0.21,31988,,,-1,No such vertex,,heur
random_instance021_graph001,,,random_instance021_graph001_01,,,0.03,0.19,31988,,,-1,No such vertex,,heur
random_instance039_graph002,,,random_instance039_graph002_01,,,0.03,0.2,31988,,,-1,No such vertex,,heur
random_instance039_graph004,,,random_instance039_graph004_01,,,0.04,0.2,31988,,,-1,No such vertex,,heur
random_instance040_graph001,,,random_instance040_graph001_01,,,0.03,0.2,31988,,,-1,No such vertex,,heur
random_instance029_graph003,,,random_instance029_graph003_01,,,0.03,0.24,31988,,,-1,No such vertex,,heur
random_instance038_graph002,,,random_instance038_graph002_01,,,0.03,0.2,31988,,,-1,No such vertex,,heur
random_instance030_graph002,,,random_instance030_graph002_01,,,0.03,0.2,31988,,,-1,No such vertex,,heur
random_instance015_graph004,,,random_instance015_graph004_01,,,0.03,0.19,31988,,,-1,No such vertex,,heur
random_instance019_graph004,,,random_instance019_graph004_01,,,0.03,0.19,31988,,,-1,No such vertex,,heur
random_instance037_graph001,,,random_instance037_graph001_01,,,0.03,0.19,31988,,,-1,No such vertex,,heur
random_instance011_graph002,,,random_instance011_graph002_01,,,0.03,0.2,31988,,,-1,No such vertex,,heur
random_instance036_graph001,,,random_instance036_graph001_01,,,0.04,0.2,31988,,,-1,No such vertex,,heur
random_instance030_graph003,,,random_instance030_graph003_01,,,0.04,0.19,31992,,,-1,No such vertex,,heur
random_instance031_graph001,,,random_instance031_graph001_01,,,0.03,0.19,31988,,,-1,No such vertex,,heur
random_instance018_graph001,,,random_instance018_graph001_01,,,0.03,0.19,31988,,,-1,No such vertex,,heur
queen13_13,169,3328,queen13_13_01,12,,9581.53,9603,552087428,,,0,,,heur
random_instance031_graph002,,,random_instance031_graph002_01,,,0.03,0.19,31988,,,-1,No such vertex,,heur
random_instance033_graph005,,,random_instance033_graph005_01,,,0.03,0.2,31988,,,-1,No such vertex,,heur
random_instance033_graph004,,,random_instance033_graph004_01,,,0.03,0.2,31988,,,-1,No such vertex,,heur
random_instance033_graph003,,,random_instance033_graph003_01,,,0.04,0.19,31988,,,-1,No such vertex,,heur
random_instance030_graph005,,,random_instance030_graph005_01,,,0.04,0.19,31988,,,-1,No such vertex,,heur
random_instance032_graph002,,,random_instance032_graph002_01,,,0.04,0.2,31984,,,-1,No such vertex,,heur
random_instance032_graph003,,,random_instance032_graph003_01,,,0.04,0.19,31988,,,-1,No such vertex,,heur
random_instance033_graph002,,,random_instance033_graph002_01,,,0.03,0.19,31988,,,-1,No such vertex,,heur
random_instance007_graph002,,,random_instance007_graph002_01,,,0.03,0.19,31988,,,-1,No such vertex,,heur
random_instance032_graph004,,,random_instance032_graph004_01,,,0.03,0.2,31992,,,-1,No such vertex,,heur
random_instance039_graph005,,,random_instance039_graph005_01,,,0.03,0.2,31984,,,-1,No such vertex,,heur
random_instance029_graph001,,,random_instance029_graph001_01,,,0.03,0.19,31988,,,-1,No such vertex,,heur
random_instance020_graph004,,,random_instance020_graph004_01,,,0.03,0.19,31988,,,-1,No such vertex,,heur
random_instance039_graph003,,,random_instance039_graph003_01,,,0.04,0.2,31988,,,-1,No such vertex,,heur
random_instance012_graph005,,,random_instance012_graph005_01,,,0.03,0.19,31988,,,-1,No such vertex,,heur
random_instance018_graph004,,,random_instance018_graph004_01,,,0.03,0.19,31988,,,-1,No such vertex,,heur
random_instance013_graph005,,,random_instance013_graph005_01,,,0.03,0.19,31988,,,-1,No such vertex,,heur
random_instance036_graph003,,,random_instance036_graph003_01,,,0.04,0.2,31988,,,-1,No such vertex,,heur
random_instance035_graph002,,,random_instance035_graph002_01,,,0.04,0.21,31988,,,-1,No such vertex,,heur
random_instance032_graph005,,,random_instance032_graph005_01,,,0.03,0.19,31988,,,-1,No such vertex,,heur
random_instance030_graph001,,,random_instance030_graph001_01,,,0.03,0.2,31988,,,-1,No such vertex,,heur
random_instance026_graph004,,,random_instance026_graph004_01,,,0.03,0.19,31992,,,-1,No such vertex,,heur
random_instance008_graph004,,,random_instance008_graph004_01,,,0.03,0.19,31992,,,-1,No such vertex,,heur
queen13_13,169,3328,queen13_13_02,12,,9581.6,9603,553397200,,,0,,,heur
random_instance026_graph005,,,random_instance026_graph005_01,,,0.03,0.2,31988,,,-1,No such vertex,,heur
random_instance035_graph001,,,random_instance035_graph001_01,,,0.04,0.2,31988,,,-1,No such vertex,,heur
random_instance014_graph003,,,random_instance014_graph003_01,,,0.03,0.19,31988,,,-1,No such vertex,,heur
random_instance036_graph002,,,random_instance036_graph002_01,,,0.04,0.2,31988,,,-1,No such vertex,,heur
queen11_11,121,1980,queen11_11_02,10,,9580.851,9602,541116520,,,0,,,heur
queen11_11,121,1980,queen11_11_01,10,,9580.83,9602,541116524,,,0,,,heur
DSJR500.5,500,58862,DSJR500.5_01,7,,9587.399,9609,537324564,,,0,,,heur
queen11_11,121,1980,queen11_11_02,10,,9581.08,9602,543269188,,,0,,,opt
DSJC1000.9,1000,449449,DSJC1000.9_01,5,,9590.75,9610,564172088,,,0,,,heur
queen11_11,121,1980,queen11_11_01,10,,9581.859,9602,543270612,,,0,,,opt
DSJC1000.9,1000,449449,DSJC1000.9_02,5,,9589.48,9609,568265324,,,0,,,heur
DSJR500.5,500,58862,DSJR500.5_01,7,,9586.199,9607,537440828,,,0,,,opt
DSJC500.9,500,112437,DSJC500.9_01,4,,9590.46,9609,563248380,,,0,,,heur
DSJC1000.9,1000,449449,DSJC1000.9_01,5,,9589.74,9609,565953380,,,0,,,opt
DSJC1000.9,1000,449449,DSJC1000.9_02,5,,9589.84,9609,567165412,,,0,,,opt
DSJC500.9,500,112437,DSJC500.9_01,4,,9590.87,9609,563907060,,,0,,,opt
DSJR500.5,500,58862,DSJR500.5_02,6,,9586.189,9607,537979948,,,0,,,heur
DSJC500.9,500,112437,DSJC500.9_02,4,,9591.41,9610,562462452,,,0,,,heur
DSJR500.5,500,58862,DSJR500.5_02,6,,9586.25,9607,537440824,,,0,,,opt
DSJC500.9,500,112437,DSJC500.9_02,4,,9589.94,9609,563907276,,,0,,,opt
grid200x200,,,grid200x200_01_8265,,,0.37,0.38,71544,,,-1,The number of vertices,,orig
grid100x100,,,grid100x100_02_7191,,,0.089999996,0.09,41204,,,-1,The number of vertices,,orig
grid200x200,,,grid200x200_04_2816,,,0.36,0.37,73588,,,-1,The number of vertices,,orig
grid100x100,,,grid100x100_03_4887,,,0.089999996,0.09,41204,,,-1,The number of vertices,,orig
grid200x200,,,grid200x200_03_0743,,,0.37,0.37,72576,,,-1,The number of vertices,,orig
grid200x200,,,grid200x200_02_2458,,,0.37,0.38,71544,,,-1,The number of vertices,,orig
queen100x100,,,queen100x100_04_0618,,,10.549999,10.59,744724,,,-1,The number of vertices,,heur
queen100x100,,,queen100x100_02_1699,,,10.610001,10.63,744724,,,-1,The number of vertices,,heur
grid100x100,,,grid100x100_04_0664,,,0.08,0.09,41204,,,-1,The number of vertices,,orig
grid100x100,,,grid100x100_01_9072,,,0.08,0.09,41208,,,-1,The number of vertices,,orig
qg.order100,,,qg.order100_01,,,5.16,5.17,459692,,,-1,The number of vertices,,heur
queen100x100,,,queen100x100_01_3955,,,10.59,10.62,742684,,,-1,The number of vertices,,heur
grid200x200,,,grid200x200_03_0743,,,0.4,0.41,71548,,,-1,The number of vertices,,heur
queen100x100,,,queen100x100_03_6670,,,10.57,10.61,742684,,,-1,The number of vertices,,heur
grid100x100,,,grid100x100_01_9072,,,0.089999996,0.1,41204,,,-1,The number of vertices,,heur
qg.order100,,,qg.order100_02,,,5.1499996,5.17,459692,,,-1,The number of vertices,,heur
grid200x200,,,grid200x200_04_2816,,,0.4,0.41,71804,,,-1,The number of vertices,,heur
grid100x100,,,grid100x100_02_7191,,,0.089999996,0.1,41204,,,-1,The number of vertices,,heur
grid200x200,,,grid200x200_02_2458,,,0.4,0.41,71544,,,-1,The number of vertices,,heur
grid200x200,,,grid200x200_01_8265,,,0.39000002,0.4,71544,,,-1,The number of vertices,,heur
grid100x100,,,grid100x100_03_4887,,,0.1,0.1,41204,,,-1,The number of vertices,,heur
grid100x100,,,grid100x100_04_0664,,,0.089999996,0.1,41204,,,-1,The number of vertices,,heur
ph-20-20,,,ph-20-20_01,,,0.08,0.09,40180,,,-1,The number of vertices,,heur
ph-20-19,,,ph-20-19_01,,,0.08,0.08,39156,,,-1,The number of vertices,,heur
